,LAS_sens_nonElderly,LAS_spec_nonElderly,MATTS_sens_nonElderly,MATTS_spec_nonElderly,WMAS_sens_nonElderly,WMAS_spec_nonElderly,YAS_sens_nonElderly,YAS_spec_nonElderly,SWAST_sens_nonElderly,SWAST_spec_nonElderly,LAS_sens_Elderly,LAS_spec_Elderly,MATTS_sens_Elderly,MATTS_spec_Elderly,WMAS_sens_Elderly,WMAS_spec_Elderly,YAS_sens_Elderly,YAS_spec_Elderly,SWAST_sens_Elderly,SWAST_spec_Elderly
883,0.65974026,0.857685009,0.457142857,0.939278937,0.574025974,0.882352941,0.597402597,0.857685009,0.366233766,0.94686907,0.450666667,0.879210221,0.264,0.970963995,0.333333333,0.901277584,0.434666667,0.879210221,0.248,0.952380952
884,0.692307692,0.822992701,0.5,0.925182482,0.587912088,0.874087591,0.620879121,0.822992701,0.43956044,0.934306569,0.42032967,0.894495413,0.266483516,0.982798165,0.343406593,0.905963303,0.406593407,0.894495413,0.228021978,0.974770642
885,0.660574413,0.84120983,0.498694517,0.93194707,0.55613577,0.882797732,0.569190601,0.84120983,0.446475196,0.945179584,0.408408408,0.863787375,0.255255255,0.968992248,0.357357357,0.88593577,0.39039039,0.863787375,0.231231231,0.964562569
886,0.674931129,0.843351548,0.487603306,0.941712204,0.603305785,0.881602914,0.595041322,0.843351548,0.443526171,0.947176685,0.471910112,0.895454545,0.297752809,0.965909091,0.398876404,0.902272727,0.449438202,0.895454545,0.264044944,0.959090909
887,0.67989418,0.812734082,0.507936508,0.917602996,0.563492063,0.853932584,0.597883598,0.812734082,0.425925926,0.934456929,0.375342466,0.877152698,0.22739726,0.969001148,0.317808219,0.895522388,0.35890411,0.877152698,0.224657534,0.954075775
888,0.628205128,0.860153257,0.476923077,0.938697318,0.546153846,0.881226054,0.541025641,0.860153257,0.4,0.944444444,0.43832021,0.895906433,0.251968504,0.96374269,0.341207349,0.906432749,0.433070866,0.895906433,0.217847769,0.957894737
889,0.694369973,0.805194805,0.525469169,0.927643785,0.611260054,0.868274583,0.603217158,0.805194805,0.434316354,0.940630798,0.426997245,0.872852234,0.258953168,0.971363116,0.358126722,0.883161512,0.41046832,0.872852234,0.220385675,0.950744559
890,0.673076923,0.834677419,0.473557692,0.921370968,0.603365385,0.868951613,0.591346154,0.834677419,0.411057692,0.935483871,0.472934473,0.877966102,0.299145299,0.975141243,0.358974359,0.892655367,0.461538462,0.877966102,0.259259259,0.959322034
891,0.633766234,0.829222011,0.449350649,0.929791271,0.561038961,0.84629981,0.563636364,0.829222011,0.392207792,0.931688805,0.396226415,0.882080925,0.226415094,0.958381503,0.347708895,0.902890173,0.388140162,0.882080925,0.221024259,0.957225434
892,0.641826923,0.822580645,0.473557692,0.931451613,0.564903846,0.870967742,0.567307692,0.822580645,0.415865385,0.943548387,0.415929204,0.875139353,0.241887906,0.957636566,0.351032448,0.885172798,0.401179941,0.875139353,0.238938053,0.956521739
893,0.667481663,0.840954274,0.511002445,0.930417495,0.5599022,0.864811133,0.579462103,0.840954274,0.432762836,0.938369781,0.420612813,0.888255416,0.242339833,0.958950969,0.356545961,0.905359179,0.409470752,0.888255416,0.242339833,0.953249715
894,0.656716418,0.850980392,0.450248756,0.925490196,0.564676617,0.860784314,0.597014925,0.850980392,0.373134328,0.937254902,0.452991453,0.880225989,0.245014245,0.964971751,0.376068376,0.893785311,0.433048433,0.880225989,0.225071225,0.955932203
895,0.681372549,0.863095238,0.504901961,0.94047619,0.571078431,0.882936508,0.590686275,0.863095238,0.426470588,0.948412698,0.446376812,0.874298541,0.292753623,0.957351291,0.342028986,0.868686869,0.428985507,0.874298541,0.269565217,0.955106622
896,0.656790123,0.828402367,0.461728395,0.91913215,0.562962963,0.84418146,0.582716049,0.828402367,0.387654321,0.930966469,0.419689119,0.883529412,0.248704663,0.96,0.339378238,0.898823529,0.404145078,0.883529412,0.233160622,0.96
897,0.669211196,0.870905588,0.473282443,0.947976879,0.600508906,0.913294798,0.577608142,0.870905588,0.432569975,0.969171484,0.403954802,0.868480726,0.228813559,0.962585034,0.327683616,0.891156463,0.378531073,0.868480726,0.220338983,0.946712018
898,0.694376528,0.821073559,0.525672372,0.928429423,0.608801956,0.854870775,0.62591687,0.821073559,0.471882641,0.934393638,0.447887324,0.879682179,0.290140845,0.96708286,0.366197183,0.894438138,0.430985915,0.879682179,0.230985915,0.955732123
899,0.653225806,0.853703704,0.459677419,0.937037037,0.577956989,0.872222222,0.575268817,0.853703704,0.408602151,0.948148148,0.405325444,0.868596882,0.224852071,0.958797327,0.328402367,0.894209354,0.384615385,0.868596882,0.204142012,0.944320713
900,0.623441397,0.835616438,0.458852868,0.929549902,0.581047382,0.851272016,0.561097257,0.835616438,0.441396509,0.937377691,0.438596491,0.898210291,0.254385965,0.977628635,0.359649123,0.910514541,0.421052632,0.898210291,0.228070175,0.970917226
901,0.707808564,0.821359223,0.534005038,0.933980583,0.594458438,0.850485437,0.64231738,0.821359223,0.463476071,0.930097087,0.424418605,0.893497758,0.252906977,0.976457399,0.360465116,0.910313901,0.401162791,0.893497758,0.238372093,0.97309417
902,0.661577608,0.83044316,0.496183206,0.924855491,0.562340967,0.863198459,0.582697201,0.83044316,0.437659033,0.928709056,0.44057971,0.881032548,0.27826087,0.958473625,0.362318841,0.891133558,0.420289855,0.881032548,0.252173913,0.951739618
903,0.705555556,0.869565217,0.525,0.940217391,0.613888889,0.893115942,0.616666667,0.869565217,0.430555556,0.94384058,0.435261708,0.890034364,0.278236915,0.978235968,0.360881543,0.903780069,0.41046832,0.890034364,0.236914601,0.971363116
904,0.673796791,0.830855019,0.521390374,0.925650558,0.588235294,0.843866171,0.596256684,0.830855019,0.438502674,0.957249071,0.419525066,0.878646441,0.26121372,0.967327888,0.345646438,0.886814469,0.403693931,0.878646441,0.237467018,0.954492415
905,0.656410256,0.823754789,0.482051282,0.938697318,0.582051282,0.856321839,0.582051282,0.823754789,0.435897436,0.961685824,0.43454039,0.896237172,0.26183844,0.980615735,0.362116992,0.912200684,0.417827298,0.896237172,0.233983287,0.976054732
906,0.685,0.8359375,0.5125,0.9296875,0.57,0.87890625,0.615,0.8359375,0.405,0.927734375,0.44598338,0.889142857,0.246537396,0.969142857,0.346260388,0.891428571,0.418282548,0.889142857,0.243767313,0.955428571
907,0.640826873,0.836190476,0.483204134,0.937142857,0.542635659,0.874285714,0.555555556,0.836190476,0.42118863,0.944761905,0.405913978,0.878472222,0.228494624,0.97337963,0.333333333,0.894675926,0.397849462,0.878472222,0.212365591,0.953703704
908,0.677419355,0.829076621,0.488833747,0.919449902,0.570719603,0.852652259,0.58808933,0.829076621,0.41191067,0.941060904,0.460674157,0.890909091,0.289325843,0.9625,0.390449438,0.906818182,0.446629213,0.890909091,0.269662921,0.956818182
909,0.702412869,0.847866419,0.498659517,0.914656772,0.613941019,0.868274583,0.619302949,0.847866419,0.426273458,0.92393321,0.401002506,0.876941458,0.245614035,0.959378734,0.298245614,0.896057348,0.388471178,0.876941458,0.203007519,0.946236559
910,0.628571429,0.821138211,0.476190476,0.906504065,0.528571429,0.861788618,0.528571429,0.821138211,0.419047619,0.924796748,0.437853107,0.892290249,0.282485876,0.970521542,0.355932203,0.91723356,0.426553672,0.892290249,0.248587571,0.96031746
911,0.671717172,0.837209302,0.482323232,0.924418605,0.598484848,0.858527132,0.593434343,0.837209302,0.441919192,0.934108527,0.426592798,0.885714286,0.290858726,0.963428571,0.354570637,0.889142857,0.421052632,0.885714286,0.246537396,0.955428571
912,0.630490956,0.824761905,0.447028424,0.923809524,0.514211886,0.851428571,0.529715762,0.824761905,0.379844961,0.946666667,0.401114206,0.897377423,0.250696379,0.972633979,0.337047354,0.916761688,0.395543175,0.897377423,0.208913649,0.964652223
913,0.663438257,0.79759519,0.479418886,0.919839679,0.578692494,0.851703407,0.588377724,0.79759519,0.443099274,0.93987976,0.458689459,0.86779661,0.319088319,0.971751412,0.398860399,0.893785311,0.447293447,0.86779661,0.250712251,0.957062147
914,0.675810474,0.839530333,0.526184539,0.927592955,0.57605985,0.863013699,0.586034913,0.839530333,0.438902743,0.927592955,0.45045045,0.887043189,0.255255255,0.96234773,0.36036036,0.902547065,0.435435435,0.887043189,0.225225225,0.946843854
915,0.646464646,0.825581395,0.464646465,0.926356589,0.573232323,0.862403101,0.585858586,0.825581395,0.376262626,0.939922481,0.473684211,0.880313199,0.289473684,0.964205817,0.394736842,0.88590604,0.456140351,0.880313199,0.263157895,0.951901566
916,0.671641791,0.815686275,0.452736318,0.933333333,0.599502488,0.839215686,0.616915423,0.815686275,0.385572139,0.933333333,0.447802198,0.884174312,0.263736264,0.970183486,0.354395604,0.902522936,0.431318681,0.884174312,0.255494505,0.961009174
917,0.640419948,0.834274953,0.459317585,0.935969868,0.535433071,0.871939736,0.545931759,0.834274953,0.414698163,0.943502825,0.398305085,0.882086168,0.231638418,0.964852608,0.353107345,0.892290249,0.389830508,0.882086168,0.231638418,0.958049887
918,0.634464752,0.837429112,0.462140992,0.914933837,0.55613577,0.860113422,0.55613577,0.837429112,0.441253264,0.937618147,0.457142857,0.891647856,0.291428571,0.970654628,0.368571429,0.904063205,0.437142857,0.891647856,0.237142857,0.958239278
919,0.64507772,0.821292776,0.466321244,0.925855513,0.567357513,0.859315589,0.57253886,0.821292776,0.398963731,0.931558935,0.424731183,0.864583333,0.23655914,0.965277778,0.352150538,0.888888889,0.413978495,0.864583333,0.217741935,0.956018519
920,0.661375661,0.816479401,0.486772487,0.915730337,0.571428571,0.855805243,0.587301587,0.816479401,0.412698413,0.943820225,0.385074627,0.884572697,0.23880597,0.964483907,0.307462687,0.901220866,0.370149254,0.884572697,0.217910448,0.944506104
921,0.654731458,0.833013436,0.47826087,0.938579655,0.58056266,0.86756238,0.58056266,0.833013436,0.452685422,0.92706334,0.439306358,0.891011236,0.271676301,0.96741573,0.335260116,0.902247191,0.430635838,0.891011236,0.219653179,0.968539326
922,0.668407311,0.814744802,0.480417755,0.913043478,0.584856397,0.852551985,0.592689295,0.814744802,0.407310705,0.933837429,0.425,0.879186603,0.2725,0.966507177,0.3475,0.903110048,0.3925,0.879186603,0.2275,0.956937799
923,0.661057692,0.846774194,0.516826923,0.933467742,0.567307692,0.875,0.569711538,0.846774194,0.4375,0.941532258,0.418530351,0.866738895,0.217252396,0.964247021,0.335463259,0.878656555,0.405750799,0.866738895,0.207667732,0.955579632
924,0.670951157,0.824091778,0.485861183,0.923518164,0.570694087,0.871892925,0.57840617,0.824091778,0.419023136,0.936902486,0.420454545,0.863122172,0.235795455,0.961538462,0.326704545,0.882352941,0.414772727,0.863122172,0.221590909,0.951357466
925,0.6625,0.794921875,0.45,0.900390625,0.5775,0.8359375,0.5825,0.794921875,0.41,0.9140625,0.428571429,0.884658455,0.262390671,0.977603583,0.329446064,0.900335946,0.416909621,0.884658455,0.2303207,0.960806271
926,0.63681592,0.835294118,0.470149254,0.925490196,0.547263682,0.856862745,0.55721393,0.835294118,0.405472637,0.931372549,0.390710383,0.881609195,0.259562842,0.954022989,0.341530055,0.890804598,0.37704918,0.881609195,0.237704918,0.945977011
927,0.682539683,0.827715356,0.486772487,0.911985019,0.587301587,0.855805243,0.603174603,0.827715356,0.399470899,0.934456929,0.416666667,0.882882883,0.232758621,0.96509009,0.316091954,0.898648649,0.408045977,0.882882883,0.227011494,0.954954955
928,0.641463415,0.844621514,0.47804878,0.924302789,0.53902439,0.870517928,0.56097561,0.844621514,0.441463415,0.93625498,0.406685237,0.889395667,0.233983287,0.969213227,0.331476323,0.903078677,0.39275766,0.889395667,0.239554318,0.958950969
929,0.625,0.802734375,0.4425,0.908203125,0.5175,0.849609375,0.5275,0.802734375,0.3775,0.9296875,0.369146006,0.883161512,0.217630854,0.972508591,0.286501377,0.898052692,0.349862259,0.883161512,0.195592287,0.963344788
930,0.697435897,0.858237548,0.502564103,0.942528736,0.558974359,0.87164751,0.61025641,0.858237548,0.41025641,0.946360153,0.409883721,0.8867713,0.25,0.965246637,0.35755814,0.903587444,0.395348837,0.8867713,0.24127907,0.957399103
931,0.726618705,0.832323232,0.520383693,0.937373737,0.637889688,0.880808081,0.657074341,0.832323232,0.455635492,0.947474747,0.443786982,0.874164811,0.289940828,0.964365256,0.369822485,0.886414254,0.426035503,0.874164811,0.26035503,0.961024499
932,0.677333333,0.823091248,0.456,0.927374302,0.584,0.875232775,0.586666667,0.823091248,0.4,0.931098696,0.394736842,0.890380313,0.213450292,0.970917226,0.301169591,0.908277405,0.380116959,0.890380313,0.19005848,0.966442953
933,0.665768194,0.831792976,0.498652291,0.916820702,0.576819407,0.876155268,0.592991914,0.831792976,0.41509434,0.935304991,0.459064327,0.876957494,0.280701754,0.965324385,0.374269006,0.89261745,0.444444444,0.876957494,0.228070175,0.94966443
934,0.688888889,0.848126233,0.540740741,0.930966469,0.607407407,0.867850099,0.612345679,0.848126233,0.486419753,0.942800789,0.445945946,0.896073903,0.256756757,0.967667436,0.383783784,0.903002309,0.440540541,0.896073903,0.237837838,0.958429561
935,0.673218673,0.831683168,0.476658477,0.95049505,0.57002457,0.865346535,0.577395577,0.831683168,0.41031941,0.936633663,0.41971831,0.880817253,0.233802817,0.960272418,0.371830986,0.905788876,0.408450704,0.880817253,0.242253521,0.95800227
936,0.679104478,0.829411765,0.482587065,0.931372549,0.567164179,0.868627451,0.599502488,0.829411765,0.415422886,0.935294118,0.433862434,0.878787879,0.26984127,0.975524476,0.338624339,0.892773893,0.407407407,0.878787879,0.21957672,0.966200466
937,0.692105263,0.806390977,0.463157895,0.921052632,0.597368421,0.866541353,0.613157895,0.806390977,0.415789474,0.936090226,0.501362398,0.891829689,0.307901907,0.975834292,0.392370572,0.909090909,0.490463215,0.891829689,0.247956403,0.962025316
938,0.6875,0.860294118,0.516304348,0.939338235,0.614130435,0.873161765,0.611413043,0.860294118,0.418478261,0.935661765,0.423188406,0.907968575,0.257971014,0.962962963,0.350724638,0.92704826,0.408695652,0.907968575,0.243478261,0.962962963
939,0.616915423,0.833333333,0.440298507,0.933333333,0.554726368,0.878431373,0.559701493,0.833333333,0.39800995,0.939215686,0.432795699,0.885416667,0.27688172,0.961805556,0.352150538,0.900462963,0.411290323,0.885416667,0.260752688,0.951388889
940,0.656716418,0.878431373,0.5,0.943137255,0.597014925,0.882352941,0.599502488,0.878431373,0.42039801,0.939215686,0.43943662,0.876276958,0.273239437,0.970488082,0.357746479,0.889897843,0.425352113,0.876276958,0.245070423,0.95800227
941,0.64781491,0.843212237,0.460154242,0.931166348,0.542416452,0.871892925,0.560411311,0.843212237,0.424164524,0.933078394,0.421652422,0.876836158,0.247863248,0.95819209,0.339031339,0.901694915,0.41025641,0.876836158,0.259259259,0.953672316
942,0.62755102,0.844230769,0.459183673,0.923076923,0.579081633,0.878846154,0.579081633,0.844230769,0.413265306,0.940384615,0.44598338,0.886857143,0.290858726,0.974857143,0.382271468,0.902857143,0.426592798,0.886857143,0.268698061,0.962285714
943,0.645994832,0.845714286,0.493540052,0.925714286,0.547803618,0.855238095,0.563307494,0.845714286,0.436692506,0.935238095,0.417112299,0.868909513,0.259358289,0.960556845,0.339572193,0.886310905,0.403743316,0.868909513,0.213903743,0.957076566
944,0.716836735,0.813461538,0.512755102,0.898076923,0.630102041,0.851923077,0.653061224,0.813461538,0.423469388,0.928846154,0.442408377,0.882903981,0.30104712,0.966042155,0.356020942,0.902810304,0.421465969,0.882903981,0.259162304,0.963700234
945,0.65920398,0.803921569,0.457711443,0.911764706,0.604477612,0.847058824,0.624378109,0.803921569,0.385572139,0.92745098,0.448453608,0.872641509,0.234536082,0.965801887,0.342783505,0.875,0.440721649,0.872641509,0.216494845,0.951650943
946,0.65,0.847744361,0.473684211,0.943609023,0.576315789,0.857142857,0.581578947,0.847744361,0.394736842,0.941729323,0.428571429,0.887777778,0.25297619,0.976666667,0.348214286,0.91,0.416666667,0.887777778,0.229166667,0.968888889
947,0.61618799,0.831758034,0.503916449,0.930056711,0.522193211,0.869565217,0.540469974,0.831758034,0.459530026,0.948960302,0.42,0.884875847,0.282857143,0.96275395,0.294285714,0.89503386,0.371428571,0.884875847,0.22,0.945823928
948,0.685714286,0.855787476,0.52987013,0.935483871,0.579220779,0.865275142,0.592207792,0.855787476,0.438961039,0.939278937,0.446685879,0.875140607,0.262247839,0.966254218,0.371757925,0.885264342,0.438040346,0.875140607,0.239193084,0.953880765
949,0.697435897,0.823754789,0.502564103,0.925287356,0.597435897,0.856321839,0.630769231,0.823754789,0.435897436,0.946360153,0.426512968,0.885264342,0.268011527,0.967379078,0.371757925,0.88976378,0.400576369,0.885264342,0.270893372,0.957255343
950,0.680693069,0.830708661,0.52970297,0.933070866,0.641089109,0.836614173,0.616336634,0.830708661,0.457920792,0.940944882,0.483240223,0.891799544,0.287709497,0.965831435,0.396648045,0.906605923,0.466480447,0.891799544,0.265363128,0.964692483
951,0.648241206,0.846303502,0.487437186,0.928015564,0.592964824,0.861867704,0.582914573,0.846303502,0.464824121,0.939688716,0.362880886,0.891428571,0.246537396,0.96,0.315789474,0.901714286,0.340720222,0.891428571,0.224376731,0.950857143
952,0.615979381,0.81870229,0.463917526,0.944656489,0.567010309,0.864503817,0.554123711,0.81870229,0.409793814,0.965648855,0.362903226,0.873842593,0.201612903,0.96412037,0.317204301,0.885416667,0.357526882,0.873842593,0.198924731,0.960648148
953,0.686170213,0.858208955,0.515957447,0.951492537,0.609042553,0.875,0.603723404,0.858208955,0.438829787,0.957089552,0.417989418,0.883449883,0.272486772,0.974358974,0.328042328,0.909090909,0.399470899,0.883449883,0.222222222,0.961538462
954,0.663185379,0.822306238,0.45691906,0.933837429,0.516971279,0.846880907,0.561357702,0.822306238,0.415143603,0.928166352,0.438746439,0.868926554,0.247863248,0.966101695,0.367521368,0.876836158,0.418803419,0.868926554,0.253561254,0.949152542
955,0.656992084,0.829268293,0.496042216,0.94934334,0.575197889,0.859287054,0.577836412,0.829268293,0.427440633,0.951219512,0.411594203,0.883277217,0.234782609,0.974186308,0.368115942,0.900112233,0.391304348,0.883277217,0.214492754,0.96969697
956,0.671717172,0.800387597,0.484848485,0.918604651,0.590909091,0.846899225,0.590909091,0.800387597,0.401515152,0.924418605,0.453216374,0.87360179,0.286549708,0.966442953,0.365497076,0.879194631,0.441520468,0.87360179,0.266081871,0.948545861
957,0.673758865,0.832310838,0.508274232,0.924335378,0.541371158,0.854805726,0.588652482,0.832310838,0.413711584,0.928425358,0.438547486,0.880410023,0.276536313,0.965831435,0.346368715,0.89977221,0.427374302,0.880410023,0.245810056,0.955580866
958,0.702439024,0.832669323,0.509756098,0.938247012,0.592682927,0.842629482,0.617073171,0.832669323,0.434146341,0.930278884,0.401162791,0.876681614,0.252906977,0.968609865,0.363372093,0.887892377,0.389534884,0.876681614,0.235465116,0.967488789
959,0.658974359,0.800766284,0.492307692,0.896551724,0.566666667,0.819923372,0.551282051,0.800766284,0.464102564,0.921455939,0.418732782,0.885452463,0.239669421,0.971363116,0.366391185,0.89117984,0.407713499,0.885452463,0.236914601,0.961053837
960,0.650632911,0.785299807,0.498734177,0.918762089,0.567088608,0.837524178,0.582278481,0.785299807,0.443037975,0.920696325,0.422343324,0.886075949,0.228882834,0.9712313,0.367847411,0.901035673,0.411444142,0.886075949,0.237057221,0.970080552
961,0.679487179,0.83908046,0.492307692,0.921455939,0.579487179,0.863984674,0.607692308,0.83908046,0.451282051,0.929118774,0.378378378,0.887990762,0.22972973,0.965357968,0.281081081,0.909930716,0.37027027,0.887990762,0.197297297,0.968822171
962,0.650385604,0.831739962,0.470437018,0.93499044,0.526992288,0.879541109,0.560411311,0.831739962,0.419023136,0.95793499,0.371191136,0.872,0.232686981,0.974857143,0.288088643,0.891428571,0.35734072,0.872,0.199445983,0.958857143
963,0.701492537,0.833333333,0.492537313,0.921568627,0.597014925,0.866666667,0.616915423,0.833333333,0.435323383,0.952941176,0.391891892,0.854503464,0.213513514,0.963048499,0.340540541,0.88221709,0.386486486,0.854503464,0.202702703,0.944572748
964,0.68,0.847299814,0.461333333,0.934823091,0.573333333,0.875232775,0.594666667,0.847299814,0.405333333,0.951582868,0.421052632,0.89135514,0.255263158,0.977803738,0.328947368,0.89953271,0.405263158,0.89135514,0.228947368,0.964953271
965,0.697916667,0.803030303,0.505208333,0.912878788,0.606770833,0.839015152,0.598958333,0.803030303,0.434895833,0.926136364,0.414634146,0.885462555,0.225609756,0.966960352,0.344512195,0.9030837,0.399390244,0.885462555,0.225609756,0.957048458
966,0.697050938,0.846011132,0.533512064,0.935064935,0.571045576,0.868274583,0.603217158,0.846011132,0.44772118,0.948051948,0.41046832,0.882016037,0.261707989,0.963344788,0.316804408,0.887743414,0.396694215,0.882016037,0.209366391,0.95303551
967,0.67357513,0.863117871,0.481865285,0.950570342,0.611398964,0.891634981,0.601036269,0.863117871,0.417098446,0.965779468,0.381818182,0.885209713,0.227272727,0.972406181,0.284848485,0.899558499,0.360606061,0.885209713,0.209090909,0.965783664
968,0.694444444,0.835271318,0.507575758,0.94379845,0.613636364,0.850775194,0.616161616,0.835271318,0.444444444,0.947674419,0.422976501,0.871043376,0.25848564,0.970691676,0.347258486,0.885111372,0.415143603,0.871043376,0.253263708,0.953106682
969,0.654545455,0.853889943,0.477922078,0.943074004,0.58961039,0.874762808,0.597402597,0.853889943,0.420779221,0.935483871,0.443526171,0.894616266,0.231404959,0.96792669,0.38292011,0.909507446,0.429752066,0.894616266,0.209366391,0.964490263
970,0.627684964,0.839756592,0.465393795,0.951318458,0.53221957,0.837728195,0.553699284,0.839756592,0.403341289,0.939148073,0.436813187,0.892201835,0.274725275,0.967889908,0.32967033,0.918577982,0.425824176,0.892201835,0.233516484,0.951834862
971,0.652956298,0.843212237,0.462724936,0.913957935,0.552699229,0.86998088,0.570694087,0.843212237,0.434447301,0.936902486,0.462184874,0.895335609,0.288515406,0.965870307,0.366946779,0.903299204,0.448179272,0.895335609,0.24929972,0.956769056
972,0.676020408,0.848076923,0.543367347,0.946153846,0.581632653,0.875,0.596938776,0.848076923,0.456632653,0.946153846,0.469565217,0.860830527,0.27826087,0.957351291,0.385507246,0.89674523,0.443478261,0.860830527,0.243478261,0.953984287
973,0.676470588,0.845238095,0.490196078,0.94047619,0.556372549,0.876984127,0.583333333,0.845238095,0.428921569,0.950396825,0.398305085,0.892290249,0.268361582,0.964852608,0.347457627,0.899092971,0.389830508,0.892290249,0.214689266,0.9569161
974,0.674358974,0.848659004,0.517948718,0.921455939,0.574358974,0.862068966,0.58974359,0.848659004,0.435897436,0.931034483,0.481481481,0.871186441,0.296296296,0.964971751,0.404558405,0.898305085,0.464387464,0.871186441,0.279202279,0.955932203
975,0.670025189,0.819417476,0.483627204,0.914563107,0.586901763,0.85631068,0.584382872,0.819417476,0.400503778,0.92038835,0.430851064,0.870930233,0.257978723,0.96744186,0.364361702,0.88372093,0.417553191,0.870930233,0.234042553,0.953488372
976,0.682619647,0.836893204,0.498740554,0.941747573,0.614609572,0.846601942,0.61209068,0.836893204,0.420654912,0.939805825,0.418282548,0.890285714,0.24099723,0.963428571,0.346260388,0.904,0.398891967,0.890285714,0.221606648,0.964571429
977,0.690909091,0.848197343,0.535064935,0.927893738,0.605194805,0.853889943,0.597402597,0.848197343,0.444155844,0.937381404,0.434782609,0.872053872,0.246376812,0.962962963,0.35942029,0.891133558,0.428985507,0.872053872,0.208695652,0.939393939
978,0.647368421,0.827067669,0.505263158,0.934210526,0.584210526,0.857142857,0.597368421,0.827067669,0.45,0.936090226,0.450581395,0.877802691,0.238372093,0.961883408,0.351744186,0.89573991,0.444767442,0.877802691,0.206395349,0.958520179
979,0.649253731,0.815686275,0.475124378,0.917647059,0.582089552,0.849019608,0.564676617,0.815686275,0.437810945,0.931372549,0.495356037,0.895947426,0.263157895,0.968236583,0.374613003,0.906900329,0.473684211,0.895947426,0.238390093,0.961664841
980,0.65374677,0.847619048,0.478036176,0.939047619,0.545219638,0.864761905,0.563307494,0.847619048,0.439276486,0.946666667,0.430136986,0.876004592,0.243835616,0.962112514,0.378082192,0.888633754,0.416438356,0.876004592,0.238356164,0.948335247
981,0.650510204,0.817307692,0.487244898,0.923076923,0.558673469,0.842307692,0.56122449,0.817307692,0.456632653,0.951923077,0.43442623,0.890804598,0.270491803,0.970114943,0.333333333,0.902298851,0.412568306,0.890804598,0.259562842,0.957471264
982,0.648717949,0.83908046,0.48974359,0.938697318,0.556410256,0.875478927,0.574358974,0.83908046,0.397435897,0.95210728,0.413294798,0.871910112,0.268786127,0.959550562,0.320809249,0.888764045,0.398843931,0.871910112,0.228323699,0.949438202
983,0.660621762,0.849809886,0.461139896,0.941064639,0.541450777,0.872623574,0.575129534,0.849809886,0.411917098,0.954372624,0.454545455,0.877828054,0.267045455,0.969457014,0.349431818,0.892533937,0.434659091,0.877828054,0.230113636,0.950226244
984,0.712,0.824953445,0.512,0.912476723,0.632,0.862197393,0.642666667,0.824953445,0.397333333,0.931098696,0.370481928,0.875,0.25,0.976769912,0.337349398,0.903761062,0.346385542,0.875,0.231927711,0.970132743
985,0.699738903,0.831758034,0.532637076,0.933837429,0.621409922,0.884688091,0.61618799,0.831758034,0.485639687,0.950850662,0.426273458,0.88760139,0.249329759,0.969872538,0.343163539,0.901506373,0.412868633,0.88760139,0.211796247,0.958285052
986,0.653366584,0.821917808,0.528678304,0.911937378,0.57605985,0.849315068,0.558603491,0.821917808,0.463840399,0.929549902,0.443113772,0.87804878,0.263473054,0.963414634,0.350299401,0.896895787,0.428143713,0.87804878,0.248502994,0.946784922
987,0.639473684,0.827067669,0.463157895,0.934210526,0.573684211,0.855263158,0.568421053,0.827067669,0.428947368,0.945488722,0.445427729,0.900780379,0.244837758,0.962095875,0.353982301,0.903010033,0.427728614,0.900780379,0.238938053,0.959866221
988,0.705583756,0.847490347,0.472081218,0.922779923,0.588832487,0.837837838,0.624365482,0.847490347,0.401015228,0.928571429,0.444767442,0.864349776,0.293604651,0.959641256,0.325581395,0.881165919,0.427325581,0.864349776,0.25872093,0.94955157
989,0.663390663,0.835643564,0.491400491,0.932673267,0.57985258,0.857425743,0.57002457,0.835643564,0.422604423,0.924752475,0.46529563,0.890200708,0.285347044,0.968122786,0.36503856,0.902007084,0.452442159,0.890200708,0.257069409,0.964580874
990,0.704960836,0.860113422,0.540469974,0.93194707,0.613577023,0.869565217,0.613577023,0.860113422,0.477806789,0.947069943,0.396011396,0.900564972,0.230769231,0.970621469,0.347578348,0.903954802,0.378917379,0.900564972,0.202279202,0.961581921
991,0.615,0.81640625,0.46,0.921875,0.545,0.873046875,0.5675,0.81640625,0.3825,0.939453125,0.419354839,0.869273743,0.246334311,0.962011173,0.337243402,0.878212291,0.404692082,0.869273743,0.2228739,0.954189944
992,0.704485488,0.872420263,0.498680739,0.951219512,0.633245383,0.896810507,0.62005277,0.872420263,0.430079156,0.951219512,0.414634146,0.876585928,0.260162602,0.972318339,0.344173442,0.893886967,0.401084011,0.876585928,0.216802168,0.948096886
993,0.670951157,0.854684512,0.511568123,0.942638623,0.580976864,0.889101338,0.619537275,0.854684512,0.434447301,0.942638623,0.424731183,0.873842593,0.225806452,0.97337963,0.322580645,0.892361111,0.413978495,0.873842593,0.225806452,0.957175926
994,0.662004662,0.850931677,0.466200466,0.925465839,0.575757576,0.867494824,0.575757576,0.850931677,0.417249417,0.939958592,0.410404624,0.864044944,0.25433526,0.95505618,0.326589595,0.896629213,0.39017341,0.864044944,0.257225434,0.952808989
995,0.702072539,0.849809886,0.528497409,0.931558935,0.629533679,0.872623574,0.621761658,0.849809886,0.461139896,0.937262357,0.447293447,0.896045198,0.270655271,0.975141243,0.367521368,0.905084746,0.43019943,0.896045198,0.247863248,0.967231638
