"","Sens_DR","Spec_DR","Number_recieving_MTC_care","proportion_died_before_discharge","proportion_died_between_discharge_and_1_year","Years_lived","undiscounted_QALYs","discounted_QALYs","undiscounted_Costs","discounted_Costs","proportion_ISS_over_16","proportion_ISS_over_8_under_16"
"83",1,NA,1,0.1466,0.0204,19.3677943172356,13.6646111114432,8.18016619665142,178307.450360102,106809.322223247,1,0
"84",1,NA,1,0.2226,0.0234,17.0211351060793,12.687284250775,7.69257363149692,126774.541948779,78719.7368615678,1,0
"85",1,NA,1,0.1155,0.0254,17.9190905378919,12.5018453812642,7.67086866285425,162650.123493402,100755.258882195,1,0
"86",1,NA,1,0.2184,0.0242,16.0142422633806,12.5772919141042,7.77141360278408,172667.662662532,107156.531557945,1,0
"87",1,NA,1,0.1247,0.028,18.606521388836,12.6534604325847,7.69634780022812,192509.32309969,116986.329429486,1,0
"88",1,NA,1,0.1565,0.0226,18.6655308157798,13.3196071103112,8.00990172640343,248735.574857703,146768.623769601,1,0
"89",1,NA,1,0.1666,0.0191,20.4776490821684,14.9666761008898,8.75949348669125,303842.08190256,171447.140564125,1,0
"90",1,NA,1,0.1389,0.0216,19.2398388789315,12.1105831096566,7.26716120460556,254609.74261932,149803.772695292,1,0
"91",1,NA,1,0.1656,0.023,17.5462464082586,11.9426439991713,7.27478070583899,186691.149218491,113754.112426909,1,0
"92",1,NA,1,0.1865,0.0213,18.3336445979054,12.0315707524852,7.21080524357596,212470.132964368,125912.231313294,1,0
"93",1,NA,1,0.1396,0.0248,20.2138311314738,14.2919452155587,8.47593982011892,214682.099397517,125805.962204749,1,0
"94",1,NA,1,0.1206,0.0259,19.7920487853192,14.6778251731827,8.78470923647181,177445.397774752,106460.651867819,1,0
"95",1,NA,1,0.1158,0.0275,19.5599519604614,16.1677251717822,9.71520791331778,217016.035253598,129223.35898583,1,0
"96",1,NA,1,0.2298,0.0212,18.722901060168,13.0549533663459,7.65414804982159,186780.013771423,108599.201465409,1,0
"97",1,NA,1,0.1211,0.0223,20.1908379862615,14.5537342590856,8.64948426745829,238820.986112961,139263.249956696,1,0
"98",1,NA,1,0.1117,0.0256,19.2282088226001,14.8352591464399,8.98164738882122,229187.519042816,137060.209293317,1,0
"99",1,NA,1,0.0871,0.0249,19.9196107540543,13.4421450855437,8.10607915094397,198972.909105395,119508.043331775,1,0
"100",1,NA,1,0.144,0.0269,20.1124231602458,14.2833347699334,8.45469015443696,223704.788542597,130155.555311074,1,0
"101",1,NA,1,0.1441,0.0242,19.4970149525573,13.0760337702806,7.78459155158823,215059.22223623,126359.624215761,1,0
"102",1,NA,1,0.0976,0.0302,18.4179552828904,11.7886071610223,7.22782944811075,186802.631693748,114665.233364345,1,0
"103",1,NA,1,0.1532,0.0273,19.6747227131097,12.6802514155595,7.52748117002187,216802.245003018,126998.398638213,1,0
"104",1,NA,1,0.0971,0.0256,19.7898156082926,14.5975102523573,8.80475615500119,201740.847371511,121054.577355733,1,0
"105",1,NA,1,0.2155,0.0208,17.5348136251457,13.7429734667869,8.28748818063323,177434.817721097,106932.025798275,1,0
"106",1,NA,1,0.116,0.0234,20.4820800781844,15.2916897844025,9.07568533453152,180469.380749701,107005.656869903,1,0
"107",1,NA,1,0.1487,0.0235,17.5294307071199,14.0976573897987,8.67475323456369,151406.244815082,94712.8313023067,1,0
"108",1,NA,1,0.2064,0.023,17.5000740152716,12.3473894144655,7.4569408009397,167359.633475696,101528.613777715,1,0
"109",1,NA,1,0.154,0.0285,17.872196282839,12.4408581657301,7.56674651451763,231211.750094159,138927.714877268,1,0
"110",1,NA,1,0.1893,0.0263,17.3677749592693,13.035855051185,7.93136171943254,239038.898068126,143091.674366797,1,0
"111",1,NA,1,0.1357,0.0204,17.8608373232182,12.2332861405513,7.5051641425105,167670.677658598,103876.939447356,1,0
"112",1,NA,1,0.1583,0.024,18.3104842629196,13.6284822630352,8.23873865765116,209785.063439152,125745.281622441,1,0
"113",1,NA,1,0.0891,0.0295,19.5038823567004,14.3392254363414,8.66768625774453,230961.118807914,137927.540894923,1,0
"114",1,NA,1,0.2104,0.0214,17.9497140591002,11.7031836130144,6.99964149524046,186126.73630261,110613.875695326,1,0
"115",1,NA,1,0.1132,0.0275,18.6656310141911,11.5046821420219,7.01169338537795,194634.3841969,118205.535798502,1,0
"116",1,NA,1,0.1187,0.0255,19.2990032680735,14.3701543683599,8.65664403637251,276047.57522089,162935.505249426,1,0
"117",1,NA,1,0.1392,0.0259,19.1753793840851,13.6043311494686,8.18211573326992,199442.86006092,119270.980377232,1,0
